from,to,distance
11168,9152,0.971620
11943,11990,0.971571
11990,11943,0.971571
2651,2994,0.971508
2994,2651,0.971508
8332,8232,0.971410
4942,7798,0.971398
7798,4942,0.971398
1047,1048,0.971312
1048,1047,0.971312
10401,8674,0.971128
8674,10401,0.971128
8410,7727,0.971118
7727,8410,0.971118
9426,8752,0.971054
8752,9426,0.971054
10868,9014,0.970981
9014,10868,0.970981
7467,6758,0.970740
6758,7467,0.970740
2482,2415,0.970726
12140,10737,0.970720
10737,12140,0.970720
5438,5978,0.970410
5978,5438,0.970410
6281,6282,0.970352
1878,3770,0.970205
3770,1878,0.970205
1167,1164,0.970153
1164,1167,0.970153
5057,4882,0.970000
4882,5057,0.970000
8691,11067,0.969948
11067,8691,0.969948
3723,7403,0.969933
7403,3723,0.969933
11079,5303,0.969879
5303,11079,0.969879
4643,8197,0.969841
8197,4643,0.969841
5693,5326,0.969806
5326,5693,0.969806
11410,11274,0.969740
11274,11410,0.969740
6286,6288,0.969582
7394,7135,0.969435
3106,8639,0.969379
8639,3106,0.969379
2118,4643,0.969309
1896,7804,0.969257
7804,1896,0.969257
8398,2268,0.969019
7450,7728,0.969013
7728,7450,0.969013
11345,11329,0.968995
11329,11345,0.968995
6980,5855,0.968888
5855,6980,0.968888
5247,6059,0.968868
6059,5247,0.968868
10091,5441,0.968860
5441,10091,0.968860
4887,2376,0.968778
2376,4887,0.968778
4240,8107,0.968692
8107,4240,0.968692
2589,5178,0.968527
5178,2589,0.968527
9816,2056,0.968502
4984,2399,0.968372
2399,4984,0.968372
8127,4311,0.968333
4311,8127,0.968333
5058,5148,0.968282
5148,5058,0.968282
4599,4643,0.968234
11395,10089,0.968230
10089,11395,0.968230
9510,5437,0.968147
5437,9510,0.968147
11550,11555,0.968144
11555,11550,0.968144
8209,8232,0.968130
8516,2239,0.968125
2239,8516,0.968125
4972,5121,0.968123
5121,4972,0.968123
2118,8197,0.968115
5364,10895,0.968112
10895,5364,0.968112
5115,4870,0.968003
4870,5115,0.968003
2482,2549,0.968001
2148,2952,0.967780
2952,2148,0.967780
1180,1179,0.967744
1179,1180,0.967744
3348,11965,0.967698
11965,3348,0.967698
12137,12141,0.967638
12141,12137,0.967638
8769,8770,0.967549
8770,8769,0.967549
1995,2110,0.967526
2110,1995,0.967526
8854,9130,0.967429
9130,8854,0.967429
4295,8113,0.967357
8113,4295,0.967357
7404,7319,0.967329
7319,7404,0.967329
4911,3083,0.967328
3083,4911,0.967328
7798,5034,0.967280
5034,7798,0.967280
1199,1203,0.967278
1203,1199,0.967278
8884,8883,0.967231
8883,8884,0.967231
1760,6568,0.967131
6568,1760,0.967131
2239,2265,0.967127
2265,2239,0.967127
12140,12137,0.967126
12137,12140,0.967126
2098,8332,0.967065
9104,11153,0.967064
11153,9104,0.967064
7767,3702,0.967014
3702,7767,0.967014
8711,9866,0.967014
9866,8711,0.967014
7136,7134,0.966860
7134,7136,0.966860
2758,2742,0.966859
2742,2758,0.966859
11982,11816,0.966831
11816,11982,0.966831
11159,10615,0.966777
10615,11159,0.966777
9135,9576,0.966756
9576,9135,0.966756
10081,10410,0.966627
10410,10081,0.966627
5148,2590,0.966555
2590,5148,0.966555
1952,2056,0.966550
4150,8062,0.966499
8062,4150,0.966499
3960,3928,0.966470
3928,3960,0.966470
1605,2736,0.966416
2736,1605,0.966416
2479,7398,0.966404
7398,2479,0.966404
9119,11161,0.966308
11161,9119,0.966308
8140,1878,0.966296
1878,8140,0.966296
3677,6910,0.966223
6910,3677,0.966223
9637,9041,0.966190
9041,9637,0.966190
3170,6059,0.966124
6059,3170,0.966124
2116,2119,0.966102
8516,2172,0.966045
2172,8516,0.966045
8249,2133,0.965977
2133,8249,0.965977
5452,5517,0.965944
5517,5452,0.965944
11624,10815,0.965928
10815,11624,0.965928
1952,8197,0.965801
3320,3318,0.965763
3320,3317,0.965763
11846,3296,0.965740
8687,9256,0.965513
9256,8687,0.965513
8179,6476,0.965469
6476,8179,0.965469
2642,2576,0.965457
2576,2642,0.965457
8689,9037,0.965455
9037,8689,0.965455
11996,11816,0.965403
11816,11996,0.965403
9828,4434,0.965388
4434,9828,0.965388
8489,8398,0.965340
11561,10902,0.965331
10902,11561,0.965331
11846,3295,0.965298
2596,4915,0.965296
4915,2596,0.965296
5805,5910,0.965269
5910,5805,0.965269
1907,9816,0.965232
11798,3405,0.965231
3405,11798,0.965231
4475,2315,0.965210
2315,4475,0.965210
8295,2110,0.965179
2110,8295,0.965179
6764,2005,0.965160
2005,6764,0.965160
5998,11097,0.965147
11097,5998,0.965147
9290,6499,0.965036
6499,9290,0.965036
10578,2603,0.964957
2603,10578,0.964957
11652,11625,0.964826
11625,11652,0.964826
2212,2239,0.964819
11619,11106,0.964763
11106,11619,0.964763
6002,5910,0.964734
5910,6002,0.964734
9658,6728,0.964634
6728,9658,0.964634
2634,2581,0.964628
2581,2634,0.964628
1201,1199,0.964592
1176,1174,0.964550
1174,1176,0.964550
8140,3770,0.964539
3770,8140,0.964539
2177,2949,0.964344
2949,2177,0.964344
4674,3017,0.964266
3017,4674,0.964266
1167,1166,0.964193
1166,1167,0.964193
10737,12136,0.964190
12136,10737,0.964190
8044,6275,0.964177
6275,8044,0.964177
2484,2742,0.964160
2742,2484,0.964160
6220,6234,0.964035
6234,6220,0.964035
10091,10804,0.963907
10804,10091,0.963907
4110,4101,0.963856
2309,2225,0.963826
7871,1901,0.963804
1901,7871,0.963804
4065,3892,0.963771
3892,4065,0.963771
1778,8280,0.963742
8280,1778,0.963742
4258,9668,0.963656
9668,4258,0.963656
10237,9640,0.963576
9640,10237,0.963576
2288,4077,0.963575
4077,2288,0.963575
1245,2471,0.963480
4017,3930,0.963476
3930,4017,0.963476
11321,11756,0.963467
11756,11321,0.963467
1907,8258,0.963255
11998,11816,0.963204
6286,6284,0.963107
1165,1167,0.963066
9872,11066,0.962971
11066,9872,0.962971
7540,4599,0.962926
2612,5121,0.962922
5121,2612,0.962922
7667,3764,0.962916
3764,7667,0.962916
6570,1756,0.962892
1756,6570,0.962892
11943,11961,0.962843
11961,11943,0.962843
5858,5703,0.962729
5703,5858,0.962729
12136,12140,0.962725
7394,7134,0.962685
1201,1200,0.962634
8416,4733,0.962621
10990,11056,0.962612
11056,10990,0.962612
2729,2605,0.962533
2605,2729,0.962533
8770,8775,0.962411
8775,8770,0.962411
1881,7602,0.962400
7602,1881,0.962400
4950,2642,0.962337
10991,10482,0.962328
10482,10991,0.962328
8769,8775,0.962219
8775,8769,0.962219
1880,8209,0.962155
8324,2177,0.962102
2177,8324,0.962102
7441,1909,0.961998
1909,7441,0.961998
2677,5125,0.961936
5125,2677,0.961936
2786,4972,0.961907
9036,11150,0.961896
11150,9036,0.961896
2212,8516,0.961816
5438,10142,0.961774
10142,5438,0.961774
11505,11447,0.961736
11447,11505,0.961736
5067,4504,0.961612
4504,5067,0.961612
5703,5910,0.961609
2265,2212,0.961505
3461,9522,0.961463
9522,3461,0.961463
4636,4612,0.961451
4612,4636,0.961451
5107,2576,0.961406
11998,11996,0.961384
1910,9816,0.961363
2279,8531,0.961355
8531,2279,0.961355
8510,2273,0.961256
2273,8510,0.961256
7441,7660,0.961098
7660,7441,0.961098
1880,2098,0.961046
5858,5910,0.960955
2309,8398,0.960943
1995,8295,0.960891
8295,1995,0.960891
11766,11649,0.960779
11649,11766,0.960779
5053,2642,0.960750
5441,10804,0.960701
11332,11346,0.960649
11346,11332,0.960649
8736,8769,0.960579
2543,4929,0.960527
4929,2543,0.960527
10697,11574,0.960502
11574,10697,0.960502
1198,1203,0.960477
10815,5279,0.960348
11671,11520,0.960308
11520,11671,0.960308
8883,8843,0.960303
8843,8883,0.960303
6514,6329,0.960280
6329,6514,0.960280
11586,11559,0.960241
11559,11586,0.960241
3175,8313,0.960198
8313,3175,0.960198
10271,10690,0.960182
10690,10271,0.960182
8792,3146,0.960083
3146,8792,0.960083
8468,2263,0.960046
2263,8468,0.960046
3421,1787,0.959965
9746,2064,0.959965
2064,9746,0.959965
4781,4779,0.959923
4779,4781,0.959923
2681,2676,0.959884
3785,6781,0.959757
6781,3785,0.959757
5844,3027,0.959726
3027,5844,0.959726
8237,2535,0.959700
2535,8237,0.959700
4045,4017,0.959672
4017,4045,0.959672
9766,7882,0.959461
7882,9766,0.959461
8416,7727,0.959385
9355,9288,0.959371
9288,9355,0.959371
5083,2676,0.959358
11264,9564,0.959338
9564,11264,0.959338
6391,1862,0.959263
1862,6391,0.959263
1594,6331,0.959251
6331,1594,0.959251
2535,8623,0.959206
8623,2535,0.959206
3421,6950,0.958987
12141,12140,0.958806
1862,1707,0.958793
1707,1862,0.958793
8076,3027,0.958775
3027,8076,0.958775
11580,11695,0.958732
11695,11580,0.958732
11990,11961,0.958691
11961,11990,0.958691
2613,2232,0.958691
2232,2613,0.958691
3146,10939,0.958681
10939,3146,0.958681
3960,3924,0.958666
3924,3960,0.958666
7540,8197,0.958659
10950,7958,0.958596
7958,10950,0.958596
8022,5844,0.958587
11471,10409,0.958566
10409,11471,0.958566
11559,11580,0.958560
11580,11559,0.958560
11162,9158,0.958509
9158,11162,0.958509
10660,11564,0.958470
11564,10660,0.958470
11602,11585,0.958467
11585,11602,0.958467
2116,8232,0.958399
2172,2239,0.958247
4202,1959,0.958239
1959,4202,0.958239
8884,8843,0.958184
8843,8884,0.958184
8095,6071,0.958163
6071,8095,0.958163
11994,11958,0.958161
11958,11994,0.958161
478,476,0.958107
476,478,0.958107
7896,7931,0.958049
7931,7896,0.958049
10834,3394,0.958021
3394,10834,0.958021
2412,2556,0.957955
2556,2412,0.957955
4942,8306,0.957940
8306,4942,0.957940
10179,9481,0.957936
9481,10179,0.957936
4721,2235,0.957915
2235,4721,0.957915
4974,2639,0.957891
2639,4974,0.957891
10870,10281,0.957882
10281,10870,0.957882
4816,6546,0.957718
6546,4816,0.957718
11139,9036,0.957595
9036,11139,0.957595
1198,1200,0.957560
8689,11135,0.957528
11135,8689,0.957528
3331,9582,0.957494
9582,3331,0.957494
4298,8139,0.957442
8139,4298,0.957442
1177,1178,0.957405
1178,1177,0.957405
2578,10190,0.957369
10190,2578,0.957369
7573,7494,0.957338
7494,7573,0.957338
6389,1590,0.957318
1590,6389,0.957318
3004,2427,0.957269
2427,3004,0.957269
10786,9594,0.957193
9594,10786,0.957193
10870,10804,0.957183
11600,11602,0.957132
8739,8691,0.957111
8691,8739,0.957111
10483,10366,0.957107
10366,10483,0.957107
1594,1688,0.957068
1688,1594,0.957068
6459,6484,0.957042
6484,6459,0.957042
8469,3378,0.956966
3378,8469,0.956966
2768,4927,0.956950
4927,2768,0.956950
9960,11357,0.956768
11357,9960,0.956768
4880,4839,0.956756
4839,4880,0.956756
9140,6230,0.956645
6230,9140,0.956645
5034,4942,0.956640
2256,2177,0.956575
4778,4775,0.956528
4775,4778,0.956528
9206,8776,0.956412
8776,9206,0.956412
3550,3518,0.956371
3518,3550,0.956371
11695,11559,0.956343
10237,9389,0.956220
9389,10237,0.956220
8831,8618,0.956186
8618,8831,0.956186
7152,3699,0.956165
3699,7152,0.956165
8768,8739,0.956159
8739,8768,0.956159
10643,10626,0.956085
10626,10643,0.956085
9480,9232,0.956063
9232,9480,0.956063
11966,11990,0.956042
1467,1396,0.955957
1396,1467,0.955957
476,477,0.955956
477,476,0.955956
4587,4599,0.955953
5828,9700,0.955886
9700,5828,0.955886
2607,2489,0.955885
2489,2607,0.955885
7187,7206,0.955819
7206,7187,0.955819
5743,5856,0.955793
5856,5743,0.955793
3191,2758,0.955746
2758,3191,0.955746
4684,4721,0.955735
4721,4684,0.955735
4870,2692,0.955692
2692,4870,0.955692
10466,10873,0.955686
10873,10466,0.955686
4660,9746,0.955672
9746,4660,0.955672
4043,4045,0.955578
4045,4043,0.955578
1910,2118,0.955540
5360,5682,0.955513
5682,5360,0.955513
10747,11598,0.955392
11598,10747,0.955392
2716,2528,0.955388
2528,2716,0.955388
2687,2732,0.955375
2732,2687,0.955375
2261,2213,0.955290
2213,2261,0.955290
7167,7189,0.955271
7189,7167,0.955271
5060,7821,0.955264
7821,5060,0.955264
8790,8845,0.955224
8845,8790,0.955224
10773,11606,0.955123
11606,10773,0.955123
10675,8790,0.955115
10853,10910,0.955085
10910,10853,0.955085
10411,11066,0.955044
11066,10411,0.955044
7023,6893,0.954929
6893,7023,0.954929
1919,8043,0.954890
8043,1919,0.954890
10918,8845,0.954714
8845,10918,0.954714
4043,1939,0.954635
1939,4043,0.954635
5740,12140,0.954529
1939,8005,0.954515
2479,1872,0.954393
1872,2479,0.954393
7664,7656,0.954359
7656,7664,0.954359
2336,2376,0.954346
1164,1165,0.954342
4258,10411,0.954310
2336,4890,0.954298
4731,2945,0.954199
2945,4731,0.954199
11062,5282,0.954108
5282,11062,0.954108
6485,10960,0.954095
10960,6485,0.954095
4716,2379,0.954012
2379,4716,0.954012
8111,7007,0.953993
7007,8111,0.953993
1169,1168,0.953944
1168,1169,0.953944
1627,1608,0.953935
1608,1627,0.953935
4238,4462,0.953927
4462,4238,0.953927
1919,1953,0.953903
1953,1919,0.953903
2556,5005,0.953888
5005,2556,0.953888
12096,12121,0.953886
12121,12096,0.953886
1160,1159,0.953825
1159,1160,0.953825
2289,2451,0.953808
2451,2289,0.953808
6347,1590,0.953740
1590,6347,0.953740
9155,8775,0.953723
2584,4827,0.953716
4827,2584,0.953716
2705,4915,0.953584
5037,4929,0.953548
4929,5037,0.953548
4031,3972,0.953491
3972,4031,0.953491
4950,2576,0.953485
4263,4367,0.953391
4367,4263,0.953391
6764,3009,0.953354
3009,6764,0.953354
3845,7515,0.953282
7515,3845,0.953282
5734,12141,0.953221
4681,2150,0.953177
2150,4681,0.953177
10675,10918,0.953169
10233,5623,0.953160
5623,10233,0.953160
8760,8769,0.953157
6178,3122,0.953091
3122,6178,0.953091
10544,11527,0.953067
11527,10544,0.953067
4587,8197,0.953060
9430,11476,0.953041
11476,9430,0.953041
8181,4317,0.952921
4317,8181,0.952921
4255,2048,0.952842
2048,4255,0.952842
2484,2758,0.952837
10572,10485,0.952821
10485,10572,0.952821
5701,11965,0.952779
11965,5701,0.952779
9468,9228,0.952599
9228,9468,0.952599
5333,1390,0.952592
1390,5333,0.952592
3169,4635,0.952548
4635,3169,0.952548
11652,2849,0.952541
2849,11652,0.952541
1525,6018,0.952518
6018,1525,0.952518
11745,11540,0.952400
11540,11745,0.952400
2270,2577,0.952385
2577,2270,0.952385
8486,5164,0.952342
5164,8486,0.952342
9668,7973,0.952300
7973,9668,0.952300
5740,10737,0.952294
11183,5399,0.952254
5399,11183,0.952254
2167,8397,0.952128
8397,2167,0.952128
2705,2596,0.952093
10486,10320,0.952079
10320,10486,0.952079
805,3089,0.952042
3089,805,0.952042
2569,4321,0.952040
4321,2569,0.952040
10554,1288,0.951976
1288,10554,0.951976
5455,10486,0.951947
8392,2303,0.951758
2303,8392,0.951758
3005,2970,0.951747
2970,3005,0.951747
3008,5115,0.951697
7729,10730,0.951692
10730,7729,0.951692
4783,5037,0.951670
4783,4929,0.951648
3757,7631,0.951615
7631,3757,0.951615
11975,1390,0.951549
1390,11975,0.951549
8271,2042,0.951487
2042,8271,0.951487
7454,7839,0.951478
11585,11599,0.951464
11599,11585,0.951464
6225,6234,0.951442
6234,6225,0.951442
4474,4599,0.951393
4367,3744,0.951360
3744,4367,0.951360
11808,11821,0.951303
11821,11808,0.951303
8306,5034,0.951260
5950,5952,0.951129
5952,5950,0.951129
4728,8465,0.951127
8465,4728,0.951127
5431,10351,0.951031
10351,5431,0.951031
9658,10449,0.951019
10449,9658,0.951019
2849,10910,0.950975
10910,2849,0.950975
2256,2110,0.950918
5452,6096,0.950837
6096,5452,0.950837
11462,10378,0.950804
10378,11462,0.950804
834,859,0.950800
859,834,0.950800
7701,5060,0.950784
5060,7701,0.950784
8397,2239,0.950783
7585,3770,0.950714
7931,7848,0.950679
6807,3635,0.950665
3635,6807,0.950665
8622,3005,0.950647
3005,8622,0.950647
3161,7805,0.950637
7805,3161,0.950637
5734,12139,0.950624
12139,5734,0.950624
11470,11656,0.950603
11656,11470,0.950603
7454,7845,0.950593
10425,10544,0.950578
10544,10425,0.950578
8450,8392,0.950561
8392,8450,0.950561
5702,11967,0.950534
11967,5702,0.950534
10853,2849,0.950510
9480,8838,0.950471
8838,9480,0.950471
8612,1887,0.950400
1887,8612,0.950400
8757,8769,0.950394
9502,9396,0.950359
9396,9502,0.950359
10278,7931,0.950348
2064,8403,0.950294
8403,2064,0.950294
8736,8770,0.950202
7680,8612,0.950189
12109,12146,0.950162
12146,12109,0.950162
1497,1510,0.950125
1510,1497,0.950125
4660,2064,0.950088
11586,11580,0.950075
3930,8018,0.950073
8018,3930,0.950073
1953,8043,0.949983
8043,1953,0.949983
5258,2594,0.949921
2594,5258,0.949921
10334,10340,0.949915
10340,10334,0.949915
12139,12141,0.949895
4982,4978,0.949813
4978,4982,0.949813
10142,5978,0.949723
5978,10142,0.949723
9625,9405,0.949660
9405,9625,0.949660
2839,2861,0.949639
2861,2839,0.949639
6053,1574,0.949590
1574,6053,0.949590
7432,2549,0.949525
2644,2785,0.949461
2785,2644,0.949461
9189,9324,0.949441
9324,9189,0.949441
3191,2742,0.949354
5705,8967,0.949308
8967,5705,0.949308
8018,8005,0.949267
8441,8448,0.949214
8448,8441,0.949214
8582,3139,0.949117
3139,8582,0.949117
9730,5815,0.949099
5815,9730,0.949099
3869,7218,0.949091
7218,3869,0.949091
3098,2945,0.948944
2945,3098,0.948944
9155,8769,0.948908
4781,4774,0.948895
4774,4781,0.948895
2303,2261,0.948880
3873,3828,0.948847
3828,3873,0.948847
7946,3915,0.948796
3915,7946,0.948796
9967,10049,0.948764
10049,9967,0.948764
4725,3147,0.948701
3147,4725,0.948701
12142,12139,0.948656
3978,4031,0.948645
4031,3978,0.948645
9374,5640,0.948619
5640,9374,0.948619
9084,9102,0.948617
9102,9084,0.948617
1194,1190,0.948607
1190,1194,0.948607
8631,4880,0.948603
4880,8631,0.948603
7948,8043,0.948583
4474,4587,0.948582
555,554,0.948544
554,555,0.948544
3757,9683,0.948437
9683,3757,0.948437
7541,8232,0.948436
8022,8076,0.948404
2258,8448,0.948347
8448,2258,0.948347
2241,2265,0.948324
389,388,0.948110
388,389,0.948110
11253,11573,0.948000
11573,11253,0.948000
2277,2064,0.947981
10854,11026,0.947971
11026,10854,0.947971
2277,8403,0.947955
8403,2277,0.947955
6225,6220,0.947926
6220,6225,0.947926
8439,8466,0.947917
8466,8439,0.947917
11059,9051,0.947889
9051,11059,0.947889
7666,7671,0.947845
7671,7666,0.947845
2725,5204,0.947823
5204,2725,0.947823
11182,9242,0.947815
9242,11182,0.947815
2974,2451,0.947785
2451,2974,0.947785
6058,5181,0.947733
5181,6058,0.947733
9983,10107,0.947730
10107,9983,0.947730
10360,9481,0.947729
9481,10360,0.947729
2170,8316,0.947671
8316,2170,0.947671
10884,2849,0.947657
7671,7513,0.947639
7513,7671,0.947639
10688,9687,0.947622
9687,10688,0.947622
8402,2752,0.947586
2752,8402,0.947586
6276,2870,0.947564
2870,6276,0.947564
11631,11496,0.947511
11496,11631,0.947511
9135,6226,0.947507
6226,9135,0.947507
2344,5163,0.947500
5163,2344,0.947500
11059,8679,0.947463
8679,11059,0.947463
4974,2464,0.947457
2464,4974,0.947457
1542,1574,0.947443
11403,11454,0.947433
11454,11403,0.947433
10107,10804,0.947426
2217,2258,0.947307
2519,2174,0.947274
2174,2519,0.947274
7041,5023,0.947274
5023,7041,0.947274
8307,8316,0.947240
8316,8307,0.947240
10885,10543,0.947202
10543,10885,0.947202
11180,5395,0.947106
5395,11180,0.947106
1372,7931,0.947074
3332,3391,0.947002
3391,3332,0.947002
5291,11839,0.946977
11839,5291,0.946977
2998,4974,0.946947
6970,3680,0.946876
3680,6970,0.946876
4965,6732,0.946875
6732,4965,0.946875
8976,8541,0.946868
8541,8976,0.946868
7718,4731,0.946867
4731,7718,0.946867
12135,12134,0.946859
12134,12135,0.946859
7301,5926,0.946825
5926,7301,0.946825
9291,10954,0.946821
10954,9291,0.946821
3230,7006,0.946807
7006,3230,0.946807
6212,3198,0.946766
3198,6212,0.946766
3161,1801,0.946738
1801,3161,0.946738
9465,11244,0.946737
11244,9465,0.946737
8304,8489,0.946713
2213,8450,0.946579
2241,2172,0.946563
3139,2945,0.946488
9765,2219,0.946484
2219,9765,0.946484
6347,6389,0.946456
6389,6347,0.946456
7585,1878,0.946449
1244,1242,0.946448
1242,1244,0.946448
1161,1162,0.946423
1162,1161,0.946423
6315,6095,0.946329
6095,6315,0.946329
3610,4275,0.946322
4275,3610,0.946322
3307,6121,0.946308
6121,3307,0.946308
5420,5858,0.946294
11625,2849,0.946283
8055,3033,0.946244
3033,8055,0.946244
2733,2642,0.946233
3008,2692,0.946209
12134,12138,0.946124
12138,12134,0.946124
12151,12142,0.946096
12142,12151,0.946096
7973,4258,0.946095
7664,2303,0.946084
4321,5145,0.946033
5145,4321,0.946033
10765,10950,0.946029
10950,10765,0.946029
401,399,0.946014
399,401,0.946014
12151,12140,0.945980
11691,11692,0.945969
11692,11691,0.945969
3978,3972,0.945916
3972,3978,0.945916
2311,8603,0.945910
8603,2311,0.945910
9112,10925,0.945867
10925,9112,0.945867
9045,8946,0.945847
8946,9045,0.945847
5040,2229,0.945772
2552,6513,0.945744
6513,2552,0.945744
876,10831,0.945739
10831,876,0.945739
7656,2153,0.945663
2153,7656,0.945663
10192,8943,0.945597
8943,10192,0.945597
7581,8573,0.945595
8573,7581,0.945595
10263,11156,0.945545
11156,10263,0.945545
7480,7254,0.945488
7254,7480,0.945488
5073,4974,0.945458
11067,8739,0.945421
8602,8392,0.945407
4708,8311,0.945398
8311,4708,0.945398
10765,7958,0.945378
7958,10765,0.945378
4694,2453,0.945347
2453,4694,0.945347
10854,9502,0.945337
9502,10854,0.945337
7896,7952,0.945330
7952,7896,0.945330
4774,4779,0.945322
4779,4774,0.945322
477,478,0.945285
478,477,0.945285
5045,4694,0.945244
4694,5045,0.945244
6209,5809,0.945238
5809,6209,0.945238
2332,2508,0.945211
2508,2332,0.945211
8451,10274,0.945166
10274,8451,0.945166
11320,11314,0.945083
11314,11320,0.945083
1785,7206,0.945001
7206,1785,0.945001
5952,6064,0.944999
6064,5952,0.944999
2106,2268,0.944973
5040,4886,0.944956
9368,4671,0.944955
4671,9368,0.944955
5739,12047,0.944910
12047,5739,0.944910
8222,2268,0.944794
10360,10179,0.944759
10179,10360,0.944759
10884,11625,0.944742
9189,9356,0.944739
9356,9189,0.944739
3881,7931,0.944678
1187,1188,0.944653
1188,1187,0.944653
9469,11245,0.944639
11245,9469,0.944639
1460,1395,0.944639
1395,1460,0.944639
5420,5703,0.944636
9484,10542,0.944592
10542,9484,0.944592
6034,9966,0.944489
9966,6034,0.944489
7310,4873,0.944458
4873,7310,0.944458
10944,11667,0.944438
11667,10944,0.944438
4165,8072,0.944426
8072,4165,0.944426
6167,2004,0.944419
2004,6167,0.944419
10313,11474,0.944373
11474,10313,0.944373
3428,11816,0.944360
2282,2289,0.944328
5793,9128,0.944298
9128,5793,0.944298
4596,4615,0.944077
4615,4596,0.944077
10236,9837,0.944034
9837,10236,0.944034
2998,2639,0.944023
2639,2998,0.944023
6096,5517,0.944001
5517,6096,0.944001
1515,1528,0.944000
1528,1515,0.944000
8511,2282,0.943908
2282,8511,0.943908
11514,5455,0.943839
8638,4643,0.943750
9092,9120,0.943745
9120,9092,0.943745
1189,1194,0.943726
1194,1189,0.943726
5092,3027,0.943713
11484,11369,0.943670
11369,11484,0.943670
3771,7585,0.943611
4064,7837,0.943580
6038,3355,0.943543
3355,6038,0.943543
7660,7979,0.943524
7979,7660,0.943524
6808,9658,0.943488
6402,6807,0.943450
6807,6402,0.943450
11851,9374,0.943427
9374,11851,0.943427
7541,4643,0.943374
8028,7837,0.943364
10787,5441,0.943331
9727,11127,0.943279
11127,9727,0.943279
8602,2233,0.943268
2233,8602,0.943268
11331,9898,0.943234
9898,11331,0.943234
8065,8026,0.943145
8026,8065,0.943145
6644,6695,0.943113
6695,6644,0.943113
9033,11150,0.943053
2425,2234,0.943041
2234,2425,0.943041
2235,4684,0.943034
4684,2235,0.943034
12097,11994,0.942998
11994,12097,0.942998
7450,2607,0.942993
2607,7450,0.942993
8757,8775,0.942958
7551,2119,0.942939
8202,8556,0.942921
8556,8202,0.942921
